,base,clouds,cod,coord,dt,id,main,name,rain,snow,sys,timezone,visibility,weather,wind
120,stations,{'all': 100},200,"{'lon': 128.87, 'lat': 71.64}",1570150491,2015306,"{'temp': 267.775, 'pressure': 1007.6, 'humidity': 90, 'temp_min': 267.775, 'temp_max': 267.775, 'sea_level': 1007.6, 'grnd_level': 995.1}",Tiksi,,,"{'message': 0.0068, 'country': 'RU', 'sunrise': 1570139547, 'sunset': 1570178057}",32400,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 11.73, 'deg': 272.829}"
121,stations,{'all': 0},200,"{'lon': 124.89, 'lat': -9.11}",1570150492,1651103,"{'temp': 297.945, 'pressure': 1014.26, 'humidity': 68, 'temp_min': 297.945, 'temp_max': 297.945, 'sea_level': 1014.26, 'grnd_level': 1013.79}",Atambua,,,"{'message': 0.0065, 'country': 'ID', 'sunrise': 1570137797, 'sunset': 1570181718}",28800,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 1.97, 'deg': 163.448}"
122,stations,{'all': 36},200,"{'lon': 142.95, 'lat': 53.39}",1570150492,2120400,"{'temp': 279.205, 'pressure': 1021.32, 'humidity': 54, 'temp_min': 279.205, 'temp_max': 279.205, 'sea_level': 1021.32, 'grnd_level': 1020.14}",Tungor,,,"{'message': 0.0061, 'country': 'RU', 'sunrise': 1570134810, 'sunset': 1570176037}",39600,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 8.8, 'deg': 295.925}"
123,stations,{'all': 94},200,"{'lon': -98.04, 'lat': 17.06}",1570150493,3520935,"{'temp': 293.055, 'pressure': 1010.95, 'humidity': 98, 'temp_min': 293.055, 'temp_max': 293.055, 'sea_level': 1010.95, 'grnd_level': 895.31}",Llano de Piedra,{'3h': 4.75},,"{'message': 0.006, 'country': 'MX', 'sunrise': 1570105350, 'sunset': 1570148385}",-18000,,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]","{'speed': 0.71, 'deg': 187.155}"
124,stations,{'all': 40},200,"{'lon': -88.94, 'lat': 16.17}",1570150359,3581398,"{'temp': 302.15, 'pressure': 1009, 'humidity': 79, 'temp_min': 302.15, 'temp_max': 302.15}",Laguna,,,"{'type': 1, 'id': 7081, 'message': 0.0053, 'country': 'BZ', 'sunrise': 1570103151, 'sunset': 1570146217}",-21600,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 2.1, 'deg': 90}"
125,stations,{'all': 100},200,"{'lon': 28.7, 'lat': 48.03}",1570150494,618453,"{'temp': 282.04, 'pressure': 1008, 'humidity': 87, 'temp_min': 282.04, 'temp_max': 282.04}",Kamenka,{},,"{'type': 3, 'id': 2012853, 'message': 0.0075, 'country': 'MD', 'sunrise': 1570162063, 'sunset': 1570203612}",10800,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 0.89, 'deg': 274, 'gust': 4.47}"
126,stations,{'all': 54},200,"{'lon': -0.29, 'lat': 27.87}",1570150495,2508813,"{'temp': 298.15, 'pressure': 1015, 'humidity': 15, 'temp_min': 298.15, 'temp_max': 298.15}",Adrar,,,"{'type': 1, 'id': 1098, 'message': 0.006, 'country': 'DZ', 'sunrise': 1570168506, 'sunset': 1570211081}",3600,8000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 5.7, 'deg': 50}"
127,stations,{'all': 81},200,"{'lon': 101.38, 'lat': -2.08}",1570150495,1625929,"{'temp': 295.505, 'pressure': 1012.8, 'humidity': 90, 'temp_min': 295.505, 'temp_max': 295.505, 'sea_level': 1012.8, 'grnd_level': 989.1}",Sungaipenuh,,,"{'message': 0.0065, 'country': 'ID', 'sunrise': 1570143562, 'sunset': 1570187234}",25200,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 0.65, 'deg': 86.577}"
128,stations,{'all': 0},200,"{'lon': -58.16, 'lat': 6.8}",1570150476,3378644,"{'temp': 300.61, 'pressure': 1012, 'humidity': 78, 'temp_min': 300.15, 'temp_max': 301.15}",Georgetown,,,"{'type': 1, 'id': 8776, 'message': 0.0092, 'country': 'GY', 'sunrise': 1570095610, 'sunset': 1570138988}",-14400,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 3.1, 'deg': 60}"
129,stations,{'all': 77},200,"{'lon': 117.06, 'lat': 7.99}",1570150496,1728675,"{'temp': 301.145, 'pressure': 1011.38, 'humidity': 74, 'temp_min': 301.145, 'temp_max': 301.145, 'sea_level': 1011.38, 'grnd_level': 1008.85}",Balabac,{'3h': 2.437},,"{'message': 0.0054, 'country': 'PH', 'sunrise': 1570139973, 'sunset': 1570183299}",28800,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 1.43, 'deg': 279.238}"
130,stations,{'all': 100},200,"{'lon': 72.93, 'lat': 0.53}",1570150496,1337610,"{'temp': 301.375, 'pressure': 1009.87, 'humidity': 75, 'temp_min': 301.375, 'temp_max': 301.375, 'sea_level': 1009.87, 'grnd_level': 1009.97}",Thinadhoo,,,"{'message': 0.0083, 'country': 'MV', 'sunrise': 1570150434, 'sunset': 1570194015}",18000,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 4.76, 'deg': 140.615}"
131,stations,{'all': 20},200,"{'lon': 117.61, 'lat': 24.18}",1570150497,1793910,"{'temp': 301.15, 'pressure': 1014, 'humidity': 83, 'temp_min': 301.15, 'temp_max': 301.15}",Dongli,,,"{'type': 1, 'id': 9649, 'message': 0.0066, 'country': 'CN', 'sunrise': 1570140129, 'sunset': 1570182879}",28800,6000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 2, 'deg': 110}"
132,stations,{'all': 99},200,"{'lon': 119.81, 'lat': 16.29}",1570150497,1717787,"{'temp': 301.265, 'pressure': 1011.22, 'humidity': 73, 'temp_min': 301.265, 'temp_max': 301.265, 'sea_level': 1011.22, 'grnd_level': 1010.75}",Catuday,,,"{'message': 0.0062, 'country': 'PH', 'sunrise': 1570139456, 'sunset': 1570182496}",28800,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 1.59, 'deg': 41.771}"
133,stations,{'all': 19},200,"{'lon': 132.75, 'lat': -5.67}",1570150498,1623197,"{'temp': 299.535, 'pressure': 1012.83, 'humidity': 83, 'temp_min': 299.535, 'temp_max': 299.535, 'sea_level': 1012.83, 'grnd_level': 1012.81}",Tual,{'3h': 0.25},,"{'message': 0.0063, 'country': 'ID', 'sunrise': 1570135973, 'sunset': 1570179770}",32400,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 8.03, 'deg': 136.559}"
134,stations,{'all': 49},200,"{'lon': -151.75, 'lat': -16.48}",1570150246,4034551,"{'temp': 298.895, 'pressure': 1011.61, 'humidity': 79, 'temp_min': 298.895, 'temp_max': 298.895, 'sea_level': 1011.61, 'grnd_level': 1011.73}",Faanui,,,"{'message': 0.0056, 'country': 'PF', 'sunrise': 1570117661, 'sunset': 1570161849}",-36000,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 7.29, 'deg': 102.533}"
135,stations,{'all': 66},200,"{'lon': -45.36, 'lat': -23.78}",1570150253,3461425,"{'temp': 294.595, 'pressure': 1019.49, 'humidity': 88, 'temp_min': 294.595, 'temp_max': 294.595, 'sea_level': 1019.49, 'grnd_level': 1018.54}",Ilhabela,{'3h': 0.126},,"{'message': 0.008, 'country': 'BR', 'sunrise': 1570091996, 'sunset': 1570136459}",-10800,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 1.55, 'deg': 106.113}"
136,stations,{'all': 0},200,"{'lon': 124.71, 'lat': 52.34}",1570150499,2034615,"{'temp': 274.945, 'pressure': 1027.35, 'humidity': 46, 'temp_min': 274.945, 'temp_max': 274.945, 'sea_level': 1027.35, 'grnd_level': 958.08}",Tahe,,,"{'message': 0.0057, 'country': 'CN', 'sunrise': 1570139152, 'sunset': 1570180449}",28800,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 2.05, 'deg': 231.066}"
137,stations,{'all': 20},200,"{'lon': -97.86, 'lat': 55.74}",1570150500,6165406,"{'temp': 281.15, 'pressure': 1021, 'humidity': 52, 'temp_min': 281.15, 'temp_max': 281.15}",Thompson,,,"{'type': 1, 'id': 935, 'message': 0.0057, 'country': 'CA', 'sunrise': 1570106266, 'sunset': 1570147383}",-18000,24140.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 2.1, 'deg': 210}"
138,stations,{'all': 0},200,"{'lon': 166.1, 'lat': 60.47}",1570150501,2120591,"{'temp': 270.085, 'pressure': 1007.8, 'humidity': 74, 'temp_min': 270.085, 'temp_max': 270.085, 'sea_level': 1007.8, 'grnd_level': 994.72}",Tilichiki,,,"{'message': 0.0056, 'country': 'RU', 'sunrise': 1570129587, 'sunset': 1570170150}",43200,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 1.97, 'deg': 338.296}"
139,stations,{'all': 35},200,"{'lon': 100.36, 'lat': -0.92}",1570150501,1633419,"{'temp': 298.515, 'pressure': 1012.37, 'humidity': 84, 'temp_min': 298.515, 'temp_max': 298.515, 'sea_level': 1012.37, 'grnd_level': 1011.66}",Padang,,,"{'message': 0.007, 'country': 'ID', 'sunrise': 1570143827, 'sunset': 1570187459}",25200,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 4.49, 'deg': 140.51}"
140,stations,{'all': 75},200,"{'lon': 57.76, 'lat': -20.34}",1570150233,1106677,"{'temp': 295.73, 'pressure': 1019, 'humidity': 94, 'temp_min': 295.37, 'temp_max': 296.15}",Bambous Virieux,,,"{'type': 1, 'id': 2061, 'message': 0.0066, 'country': 'MU', 'sunrise': 1570153680, 'sunset': 1570198050}",14400,8000.0,"[{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09n'}]","{'speed': 6.7, 'deg': 100}"
141,stations,{'all': 97},200,"{'lon': 167.69, 'lat': -46.13}",1570150502,2180815,"{'temp': 289.26, 'pressure': 1005, 'humidity': 60, 'temp_min': 289.26, 'temp_max': 289.26}",Tuatapere,,,"{'type': 3, 'id': 2008959, 'message': 0.0065, 'country': 'NZ', 'sunrise': 1570126583, 'sunset': 1570172392}",46800,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 4.92, 'deg': 320, 'gust': 8.49}"
142,stations,{'all': 71},200,"{'lon': 77.98, 'lat': 45.25}",1570150503,1517637,"{'temp': 282.525, 'pressure': 1022.12, 'humidity': 40, 'temp_min': 282.525, 'temp_max': 282.525, 'sea_level': 1022.12, 'grnd_level': 974.78}",Ushtobe,,,"{'message': 0.0068, 'country': 'KZ', 'sunrise': 1570150136, 'sunset': 1570191890}",21600,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 4.41, 'deg': 45.211}"
143,stations,{'all': 40},200,"{'lon': -126.83, 'lat': 65.28}",1570150245,6089245,"{'temp': 280.15, 'pressure': 1013, 'humidity': 81, 'temp_min': 280.15, 'temp_max': 280.15}",Norman Wells,,,"{'type': 1, 'id': 951, 'message': 0.0058, 'country': 'CA', 'sunrise': 1570113783, 'sunset': 1570153769}",-21600,48279.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 6.2, 'deg': 290}"
144,stations,{'all': 89},200,"{'lon': 81.82, 'lat': 7.42}",1570150504,1242110,"{'temp': 296.755, 'pressure': 1010.88, 'humidity': 89, 'temp_min': 296.755, 'temp_max': 296.755, 'sea_level': 1010.88, 'grnd_level': 1000.62}",Kalmunai,,,"{'message': 0.0083, 'country': 'LK', 'sunrise': 1570148420, 'sunset': 1570191763}",19800,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 0.99, 'deg': 216.282}"
145,stations,{'all': 49},200,"{'lon': -58.8, 'lat': -23.49}",1570150504,3437443,"{'temp': 295.465, 'pressure': 1011.9, 'humidity': 56, 'temp_min': 295.465, 'temp_max': 295.465, 'sea_level': 1011.9, 'grnd_level': 999.65}",Pozo Colorado,,,"{'message': 0.0053, 'country': 'PY', 'sunrise': 1570095226, 'sunset': 1570139679}",-14400,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 1.37, 'deg': 226.989}"
146,stations,{'all': 0},200,"{'lon': 2.49, 'lat': 42.18}",1570150505,3115093,"{'temp': 286.08, 'pressure': 1017, 'humidity': 93, 'temp_min': 278.71, 'temp_max': 290.93}",Olot,,,"{'type': 1, 'id': 6406, 'message': 0.0083, 'country': 'ES', 'sunrise': 1570168179, 'sunset': 1570210074}",7200,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 0.5, 'deg': 210}"
147,stations,{'all': 0},200,"{'lon': -39.27, 'lat': -17.73}",1570150505,3466980,"{'temp': 296.415, 'pressure': 1018.91, 'humidity': 79, 'temp_min': 296.415, 'temp_max': 296.415, 'sea_level': 1018.91, 'grnd_level': 1017.55}",Caravelas,,,"{'message': 0.007, 'country': 'BR', 'sunrise': 1570090657, 'sunset': 1570134875}",-10800,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 4.55, 'deg': 45.294}"
148,stations,{'all': 1},200,"{'lon': -93.59, 'lat': 33.67}",1570150505,4115181,"{'temp': 300.21, 'pressure': 1017, 'humidity': 54, 'temp_min': 297.59, 'temp_max': 302.15}",Hope,,,"{'type': 1, 'id': 6094, 'message': 0.0066, 'country': 'US', 'sunrise': 1570104592, 'sunset': 1570147007}",-18000,16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 3.09, 'deg': 9.166}"
149,stations,{'all': 56},200,"{'lon': 52.15, 'lat': 65.44}",1570150506,477940,"{'temp': 273.235, 'pressure': 1012.84, 'humidity': 89, 'temp_min': 273.235, 'temp_max': 273.235, 'sea_level': 1012.84, 'grnd_level': 1005.41}",Ust-Tsilma,,,"{'message': 0.0079, 'country': 'RU', 'sunrise': 1570157333, 'sunset': 1570197088}",10800,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 4.23, 'deg': 266.324}"
150,stations,{'all': 20},200,"{'lon': -149.15, 'lat': -17.73}",1570150507,4033557,"{'temp': 302.09, 'pressure': 1011, 'humidity': 62, 'temp_min': 302.04, 'temp_max': 302.15}",Tautira,,,"{'type': 1, 'id': 7318, 'message': 0.0066, 'country': 'PF', 'sunrise': 1570117013, 'sunset': 1570161249}",-36000,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 3.1, 'deg': 300}"
151,stations,{'all': 8},200,"{'lon': 122.67, 'lat': 11}",1570150507,1714733,"{'temp': 300.165, 'pressure': 1011.07, 'humidity': 72, 'temp_min': 300.165, 'temp_max': 300.165, 'sea_level': 1011.07, 'grnd_level': 995.04}",Dingle,,,"{'message': 0.0073, 'country': 'PH', 'sunrise': 1570138678, 'sunset': 1570181902}",28800,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 0.36, 'deg': 300.164}"
152,stations,{'all': 64},200,"{'lon': -69.87, 'lat': -6.66}",1570150508,3664321,"{'temp': 298.795, 'pressure': 1009.27, 'humidity': 75, 'temp_min': 298.795, 'temp_max': 298.795, 'sea_level': 1009.27, 'grnd_level': 988.85}",Eirunepe,{'3h': 0.125},,"{'message': 0.006, 'country': 'BR', 'sunrise': 1570098197, 'sunset': 1570142020}",-18000,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 1.18, 'deg': 293.958}"
153,stations,{'all': 90},200,"{'lon': -100.89, 'lat': 46.83}",1570150508,5690366,"{'temp': 278.15, 'pressure': 1026, 'humidity': 93, 'temp_min': 277.04, 'temp_max': 279.26}",Mandan,,,"{'type': 1, 'id': 6313, 'message': 0.0064, 'country': 'US', 'sunrise': 1570106674, 'sunset': 1570148429}",-18000,16093.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 1.5, 'deg': 160}"
154,stations,{'all': 40},200,"{'lon': -59.52, 'lat': 13.22}",1570150471,3374083,"{'temp': 301.15, 'pressure': 1014, 'humidity': 83, 'temp_min': 301.15, 'temp_max': 301.15}",Bathsheba,,,"{'type': 1, 'id': 8772, 'message': 0.0069, 'country': 'BB', 'sunrise': 1570096041, 'sunset': 1570139209}",-14400,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 3.6, 'deg': 120}"
155,stations,{'all': 37},200,"{'lon': 159.95, 'lat': 59.08}",1570150509,2122262,"{'temp': 276.755, 'pressure': 1009.11, 'humidity': 53, 'temp_min': 276.755, 'temp_max': 276.755, 'sea_level': 1009.11, 'grnd_level': 1008.97}",Palana,,,"{'message': 0.008, 'country': 'RU', 'sunrise': 1570130989, 'sunset': 1570171701}",43200,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 4.15, 'deg': 10.853}"
156,stations,{'all': 90},200,"{'lon': -2.76, 'lat': 47.66}",1570150510,2970777,"{'temp': 287.95, 'pressure': 1012, 'humidity': 100, 'temp_min': 287.04, 'temp_max': 289.15}",Vannes,,,"{'type': 1, 'id': 6576, 'message': 0.006, 'country': 'FR', 'sunrise': 1570169609, 'sunset': 1570211164}",7200,7000.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 4.6, 'deg': 270}"
157,stations,{'all': 12},200,"{'lon': -71.83, 'lat': -36.63}",1570150510,3894406,"{'temp': 283.15, 'pressure': 1027, 'humidity': 76, 'temp_min': 283.15, 'temp_max': 283.15}",Coihueco,{'3h': 0.687},,"{'type': 1, 'id': 8483, 'message': 0.0074, 'country': 'CL', 'sunrise': 1570098027, 'sunset': 1570143130}",-10800,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 1.5, 'deg': 170}"
158,stations,{'all': 75},200,"{'lon': -105.21, 'lat': 20.71}",1570150511,4004293,"{'temp': 302.88, 'pressure': 1009, 'humidity': 74, 'temp_min': 302.59, 'temp_max': 303.15}",Ixtapa,,,"{'type': 1, 'id': 7156, 'message': 0.0068, 'country': 'MX', 'sunrise': 1570107135, 'sunset': 1570150042}",-18000,24140.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 3.6, 'deg': 240}"
159,stations,{'all': 0},200,"{'lon': 6.12, 'lat': 62.58}",1570150511,3141667,"{'temp': 276.19, 'pressure': 1012, 'humidity': 56, 'temp_min': 272.59, 'temp_max': 280.15}",Roald,,,"{'type': 1, 'id': 1602, 'message': 0.0077, 'country': 'NO', 'sunrise': 1570168185, 'sunset': 1570208326}",7200,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 4.6, 'deg': 100}"
160,stations,{'all': 90},200,"{'lon': -135.01, 'lat': 68.22}",1570150512,5882953,"{'temp': 277.15, 'pressure': 1011, 'humidity': 93, 'temp_min': 277.15, 'temp_max': 277.15}",Aklavik,,,"{'type': 1, 'id': 796, 'message': 0.0073, 'country': 'CA', 'sunrise': 1570116009, 'sunset': 1570155468}",-21600,24140.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 1, 'deg': 140}"
161,stations,{'all': 90},200,"{'lon': -22.43, 'lat': 63.84}",1570150287,3416888,"{'temp': 282.15, 'pressure': 1007, 'humidity': 81, 'temp_min': 282.15, 'temp_max': 282.15}",Grindavik,,,"{'type': 1, 'id': 90, 'message': 0.0082, 'country': 'IS', 'sunrise': 1570175142, 'sunset': 1570215070}",0,10000.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 14.4, 'deg': 120, 'gust': 19.5}"
162,stations,{'all': 100},200,"{'lon': -45.24, 'lat': 60.14}",1570150368,3421765,"{'temp': 278.505, 'pressure': 989.15, 'humidity': 72, 'temp_min': 278.505, 'temp_max': 278.505, 'sea_level': 989.15, 'grnd_level': 979.37}",Nanortalik,,,"{'message': 0.0084, 'country': 'GL', 'sunrise': 1570093831, 'sunset': 1570134566}",-7200,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 2.26, 'deg': 346.498}"
163,stations,{'all': 75},200,"{'lon': 57.7, 'lat': -20.41}",1570150255,934322,"{'temp': 295.72, 'pressure': 1019, 'humidity': 94, 'temp_min': 295.37, 'temp_max': 296.15}",Mahebourg,,,"{'type': 1, 'id': 2061, 'message': 0.0091, 'country': 'MU', 'sunrise': 1570153692, 'sunset': 1570198066}",14400,8000.0,"[{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09n'}]","{'speed': 6.7, 'deg': 100}"
164,stations,{'all': 100},200,"{'lon': -46.05, 'lat': 60.91}",1570150515,3421719,"{'temp': 283.15, 'pressure': 989, 'humidity': 29, 'temp_min': 283.15, 'temp_max': 283.15}",Narsaq,,,"{'type': 1, 'id': 47, 'message': 0.0061, 'country': 'GL', 'sunrise': 1570094068, 'sunset': 1570134718}",-7200,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 9.3, 'deg': 60}"
165,stations,{'all': 40},200,"{'lon': -94.42, 'lat': 30.04}",1570150515,4732862,"{'temp': 300.78, 'pressure': 1016, 'humidity': 74, 'temp_min': 299.26, 'temp_max': 302.15}",Nome,,,"{'type': 1, 'id': 3476, 'message': 0.007, 'country': 'US', 'sunrise': 1570104718, 'sunset': 1570147281}",-18000,16093.0,"[{'id': 200, 'main': 'Thunderstorm', 'description': 'thunderstorm with light rain', 'icon': '11n'}]","{'speed': 1.83, 'deg': 135.421}"
166,stations,{'all': 45},200,"{'lon': 143.23, 'lat': 51.71}",1570150516,2122783,"{'temp': 278.615, 'pressure': 1023.1, 'humidity': 51, 'temp_min': 278.615, 'temp_max': 278.615, 'sea_level': 1023.1, 'grnd_level': 1016.77}",Katangli,,,"{'message': 0.0063, 'country': 'RU', 'sunrise': 1570134678, 'sunset': 1570176035}",39600,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 4.57, 'deg': 287.559}"
167,stations,{'all': 100},200,"{'lon': -80.04, 'lat': 45.34}",1570150516,6098747,"{'temp': 280.49, 'pressure': 1017, 'humidity': 93, 'temp_min': 278.71, 'temp_max': 282.04}",Parry Sound,{'3h': 0.625},,"{'type': 3, 'id': 2020584, 'message': 0.0075, 'country': 'CA', 'sunrise': 1570101622, 'sunset': 1570143475}",-14400,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 4.59, 'deg': 32.02}"
168,stations,{'all': 75},200,"{'lon': -0.6, 'lat': 45.6}",1570150517,3026644,"{'temp': 287.67, 'pressure': 1016, 'humidity': 87, 'temp_min': 286.48, 'temp_max': 289.15}",Souillac,,,"{'type': 1, 'id': 6452, 'message': 0.0069, 'country': 'FR', 'sunrise': 1570169023, 'sunset': 1570210713}",7200,10000.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 4.6, 'deg': 200}"
169,stations,{'all': 68},200,"{'lon': 39.27, 'lat': 8.55}",1570150517,330186,"{'temp': 287.905, 'pressure': 1015.41, 'humidity': 91, 'temp_min': 287.905, 'temp_max': 287.905, 'sea_level': 1015.41, 'grnd_level': 830.88}",Nazret,{'3h': 1},,"{'message': 0.0056, 'country': 'ET', 'sunrise': 1570158651, 'sunset': 1570201952}",10800,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 2.09, 'deg': 351.533}"
170,stations,{'all': 20},200,"{'lon': -110.23, 'lat': 23.45}",1570150518,3981432,"{'temp': 300.26, 'pressure': 1012, 'humidity': 61, 'temp_min': 298.15, 'temp_max': 302.04}",Todos Santos,,,"{'type': 1, 'id': 7151, 'message': 0.0053, 'country': 'MX', 'sunrise': 1570108389, 'sunset': 1570151197}",-21600,16093.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 5.7, 'deg': 250}"
171,stations,{'all': 19},200,"{'lon': 135.58, 'lat': 62.65}",1570150519,2022773,"{'temp': 267.975, 'pressure': 1019.9, 'humidity': 78, 'temp_min': 267.975, 'temp_max': 267.975, 'sea_level': 1019.9, 'grnd_level': 996.78}",Khandyga,,,"{'message': 0.0085, 'country': 'RU', 'sunrise': 1570137061, 'sunset': 1570177323}",32400,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 1.07, 'deg': 147.14}"
172,stations,{'all': 100},200,"{'lon': 8.57, 'lat': 7.38}",1570150519,2338660,"{'temp': 296.225, 'pressure': 1010.93, 'humidity': 95, 'temp_min': 296.225, 'temp_max': 296.225, 'sea_level': 1010.93, 'grnd_level': 994.54}",Yaan,{'3h': 0.812},,"{'message': 0.0059, 'country': 'NG', 'sunrise': 1570165998, 'sunset': 1570209338}",3600,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 2.06, 'deg': 186.067}"
173,stations,{'all': 75},200,"{'lon': -169.92, 'lat': -19.06}",1570150520,4036284,"{'temp': 300.15, 'pressure': 1013, 'humidity': 69, 'temp_min': 300.15, 'temp_max': 300.15}",Alofi,,,"{'type': 1, 'id': 7306, 'message': 0.007, 'country': 'NU', 'sunrise': 1570121969, 'sunset': 1570166261}",-39600,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 6.7, 'deg': 150}"
174,stations,{'all': 100},200,"{'lon': 73.1, 'lat': 6.88}",1570150520,1337612,"{'temp': 301.455, 'pressure': 1010.15, 'humidity': 70, 'temp_min': 301.455, 'temp_max': 301.455, 'sea_level': 1010.15, 'grnd_level': 1010.25}",Dhidhdhoo,{'3h': 2.812},,"{'message': 0.0056, 'country': 'MV', 'sunrise': 1570150503, 'sunset': 1570193865}",18000,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 2.33, 'deg': 18.334}"
175,stations,{'all': 45},200,"{'lon': 23.12, 'lat': -13.55}",1570150521,895953,"{'temp': 292.065, 'pressure': 1013.09, 'humidity': 69, 'temp_min': 292.065, 'temp_max': 292.065, 'sea_level': 1013.09, 'grnd_level': 894.09}",Zambezi,{'3h': 0.125},,"{'message': 0.006, 'country': 'ZM', 'sunrise': 1570162127, 'sunset': 1570206226}",7200,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 3.03, 'deg': 62.452}"
